23	1	repo/2020/11/28/IMG_0169.PNG	1211333	1170	2532
23	0	repo/.photo-org/trash/group-23/defaultimg_0169.png	615864	400	865
24	1	repo/2017/06/07/3ae7c0682bd22c0e2df15e065ff52b65.jpg	195444	1280	960
24	0	repo/.photo-org/trash/group-24/1dead61891f4f2befaa3d1f68df7c019.jpg	189997	1280	960
24	0	repo/.photo-org/trash/group-24/default3ae7c0682bd22c0e2df15e065ff52b65.jpg	62081	533	400
24	0	repo/.photo-org/trash/group-24/default1dead61891f4f2befaa3d1f68df7c019.jpg	60976	533	400
25	1	repo/2016/08/14/IMG_0171.JPG	2982004	4032	3024
25	0	repo/.photo-org/trash/group-25/defaultimg_0171-2.jpg	84111	533	400
26	1	repo/2016/08/14/IMG_0173.JPG	4697233	4032	3024
26	0	repo/.photo-org/trash/group-26/defaultimg_0173.jpg	120079	533	400
27	1	repo/2017/06/07/8b272edcc399b64604d012b309505b0d.jpg	270783	1280	960
27	0	repo/.photo-org/trash/group-27/default8b272edcc399b64604d012b309505b0d.jpg	89260	533	400
28	1	repo/2021/03/30/IMG_0402.PNG	1689513	1170	2532
28	0	repo/.photo-org/trash/group-28/IMG_E0402.JPG	885487	1170	2532
28	0	repo/.photo-org/trash/group-28/2021-03-30_08.33.35.jpg	884975	1170	2532
28	0	repo/.photo-org/trash/group-28/defaultimg_0402.png	690918	400	865
28	0	repo/.photo-org/trash/group-28/defaultimg_e0402.jpg	60849	400	865
29	1	repo/2016/08/14/IMG_0169.JPG	4175774	4032	3024
29	0	repo/.photo-org/trash/group-29/defaultimg_0169.jpg	111721	533	400
30	1	repo/2017/06/07/8c9f1217f75ffe22a9373379e1a33dc8.jpg	283490	1280	960
30	0	repo/.photo-org/trash/group-30/681a261211497098afd6390350483be3.jpg	281727	1280	960
30	0	repo/.photo-org/trash/group-30/283e25e6fa2c6df618865a887d40f1ad.jpg	280322	1280	960
30	0	repo/.photo-org/trash/group-30/71ba3e94f91d185d3d3457a1e43aac01.jpg	278481	1280	960
30	0	repo/.photo-org/trash/group-30/0c9ce920b3b3ed7888e374a57c6a9819.jpg	276455	1280	960
30	0	repo/.photo-org/trash/group-30/9b2e708c595833ceb0f261924b59a289.jpg	273318	1280	960
30	0	repo/.photo-org/trash/group-30/0d782d3f905cdc946a709eb40ddd73b7.jpg	273139	1280	960
30	0	repo/.photo-org/trash/group-30/72213de8c927fba8e92ba70ea6fa8655.jpg	270203	1280	960
30	0	repo/.photo-org/trash/group-30/default681a261211497098afd6390350483be3.jpg	92204	533	400
30	0	repo/.photo-org/trash/group-30/default0c9ce920b3b3ed7888e374a57c6a9819.jpg	92173	533	400
30	0	repo/.photo-org/trash/group-30/default71ba3e94f91d185d3d3457a1e43aac01.jpg	91944	533	400
